tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
3.0,8.0,5.818181818181818,0.296875,BL_Stream
64.0,0.0,1.0,1.0,Microwave_Oven
1.0,9.0,6.4,0.203125,BL_Stream
39.0,1.0,1.6,0.984375,WiFi_Stream
49.0,1.0,1.28,0.984375,WiFi_Stream
2.0,19.0,3.0476190476190474,0.109375,WiFi_Beacon
8.0,7.0,4.266666666666667,0.421875,BL_Stream
11.0,31.0,1.5238095238095237,0.328125,Microwave_Oven
3.0,5.0,8.0,0.375,BL_Stream
1.0,20.0,3.0476190476190474,0.078125,WiFi_Beacon
64.0,0.0,1.0,1.0,WiFi_Stream
2.0,20.0,2.909090909090909,0.09375,WiFi_Beacon
3.0,18.0,3.0476190476190474,0.265625,BL_Stream
3.0,9.0,5.333333333333333,0.296875,BL_Stream
2.0,44.0,1.391304347826087,0.03125,BL_Beacon
5.0,9.0,4.571428571428571,0.390625,BL_Stream
54.0,1.0,1.1636363636363636,0.96875,WiFi_Stream
2.0,10.0,5.333333333333333,0.125,WiFi_Beacon
2.0,30.0,2.0,0.078125,WiFi_Beacon
2.0,8.0,6.4,0.21875,BL_Stream
5.0,7.0,5.333333333333333,0.5,BL_Stream
1.0,59.0,1.0666666666666667,0.015625,BL_Beacon
2.0,14.0,4.0,0.1875,BL_Stream
2.0,12.0,4.571428571428571,0.21875,BL_Stream
3.0,18.0,3.0476190476190474,0.21875,BL_Stream
18.0,38.0,1.1428571428571428,0.28125,BL_Beacon
3.0,6.0,7.111111111111111,0.359375,BL_Stream
2.0,20.0,2.909090909090909,0.078125,WiFi_Beacon
2.0,18.0,3.2,0.125,WiFi_Beacon
43.0,6.0,1.3061224489795917,0.8125,Microwave_Oven
4.0,9.0,4.923076923076923,0.3125,BL_Stream
3.0,11.0,4.571428571428571,0.25,BL_Stream
63.0,1.0,1.0,0.984375,WiFi_Stream
61.0,1.0,1.032258064516129,0.984375,WiFi_Stream
14.0,27.0,1.5609756097560976,0.25,BL_Beacon
2.0,10.0,5.333333333333333,0.140625,WiFi_Beacon
2.0,20.0,2.909090909090909,0.125,WiFi_Beacon
