tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
2.0,20.0,5.818181818181818,0.1015625,WiFi_Beacon
5.0,7.0,10.666666666666666,0.4375,BL_Stream
2.0,30.0,4.0,0.0859375,WiFi_Beacon
75.0,31.0,1.2075471698113207,0.6640625,Microwave_Oven
107.0,6.0,1.1327433628318584,0.90625,Microwave_Oven
2.0,18.0,6.4,0.1328125,WiFi_Beacon
3.0,12.0,8.533333333333333,0.2578125,BL_Stream
18.0,102.0,1.0666666666666667,0.140625,BL_Beacon
71.0,1.0,1.7777777777777777,0.984375,WiFi_Stream
128.0,0.0,1.0,1.0,Microwave_Oven
5.0,18.0,5.565217391304348,0.328125,BL_Stream
3.0,11.0,9.142857142857142,0.3046875,BL_Stream
61.0,1.0,2.064516129032258,0.984375,WiFi_Stream
2.0,20.0,5.818181818181818,0.09375,WiFi_Beacon
4.0,11.0,8.533333333333333,0.2578125,BL_Stream
3.0,18.0,6.095238095238095,0.21875,BL_Stream
128.0,0.0,1.0,1.0,WiFi_Stream
87.0,1.0,1.4545454545454546,0.984375,WiFi_Stream
2.0,20.0,5.818181818181818,0.1171875,WiFi_Beacon
2.0,20.0,5.818181818181818,0.109375,WiFi_Beacon
3.0,14.0,7.529411764705882,0.2421875,BL_Stream
14.0,91.0,1.2190476190476192,0.125,BL_Beacon
2.0,77.0,1.620253164556962,0.0234375,BL_Beacon
