tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
29.0,96.0,1.024,0.234375,Microwave_Oven
4.0,8.0,10.666666666666666,0.375,BL_Stream
39.0,18.0,2.245614035087719,0.6796875,Microwave_Oven
27.0,40.0,1.9104477611940298,0.4375,Microwave_Oven
12.0,96.0,1.1851851851851851,0.1171875,BL_Beacon
23.0,42.0,1.9692307692307693,0.4140625,Microwave_Oven
101.0,1.0,1.2549019607843137,0.984375,WiFi_Stream
5.0,12.0,7.529411764705882,0.2734375,BL_Stream
93.0,35.0,1.0,0.7265625,Microwave_Oven
84.0,44.0,1.0,0.65625,Microwave_Oven
72.0,1.0,1.7534246575342465,0.9921875,WiFi_Stream
1.0,88.0,1.4382022471910112,0.0078125,BL_Beacon
19.0,105.0,1.032258064516129,0.1640625,Microwave_Oven
73.0,55.0,1.0,0.5703125,Microwave_Oven
1.0,112.0,1.1327433628318584,0.0078125,BL_Beacon
6.0,14.0,6.4,0.3203125,BL_Stream
5.0,7.0,10.666666666666666,0.3515625,BL_Stream
9.0,11.0,6.4,0.3125,BL_Stream
101.0,1.0,1.2549019607843137,0.9765625,WiFi_Stream
4.0,7.0,11.636363636363637,0.375,BL_Stream
2.0,7.0,14.222222222222221,0.2421875,BL_Stream
4.0,12.0,8.0,0.234375,BL_Stream
72.0,1.0,1.7534246575342465,0.9765625,WiFi_Stream
3.0,8.0,11.636363636363637,0.28125,BL_Stream
2.0,7.0,14.222222222222221,0.2265625,BL_Stream
32.0,93.0,1.024,0.2734375,Microwave_Oven
5.0,10.0,8.533333333333333,0.3828125,BL_Stream
112.0,1.0,1.1327433628318584,0.9765625,WiFi_Stream
115.0,1.0,1.103448275862069,0.9921875,WiFi_Stream
88.0,25.0,1.1327433628318584,0.7890625,Microwave_Oven
106.0,1.0,1.1962616822429906,0.9921875,WiFi_Stream
7.0,9.0,8.0,0.3515625,BL_Stream
9.0,11.0,6.4,0.375,BL_Stream
3.0,9.0,10.666666666666666,0.359375,BL_Stream
4.0,13.0,7.529411764705882,0.3515625,BL_Stream
5.0,18.0,5.565217391304348,0.25,BL_Stream
73.0,1.0,1.7297297297297298,0.984375,WiFi_Stream
88.0,10.0,1.3061224489795917,0.890625,Microwave_Oven
2.0,30.0,4.0,0.1015625,WiFi_Beacon
76.0,52.0,1.0,0.59375,Microwave_Oven
66.0,62.0,1.0,0.515625,Microwave_Oven
76.0,26.0,1.2549019607843137,0.7421875,Microwave_Oven
105.0,1.0,1.2075471698113207,0.984375,WiFi_Stream
7.0,10.0,7.529411764705882,0.40625,BL_Stream
75.0,1.0,1.6842105263157894,0.9765625,WiFi_Stream
3.0,13.0,8.0,0.2734375,BL_Stream
5.0,18.0,5.565217391304348,0.265625,BL_Stream
1.0,115.0,1.103448275862069,0.0078125,BL_Beacon
85.0,13.0,1.3061224489795917,0.7734375,Microwave_Oven
9.0,8.0,7.529411764705882,0.421875,BL_Stream
1.0,76.0,1.6623376623376624,0.0078125,BL_Beacon
6.0,72.0,1.641025641025641,0.046875,BL_Beacon
4.0,6.0,12.8,0.4140625,BL_Stream
4.0,7.0,11.636363636363637,0.328125,BL_Stream
14.0,113.0,1.0078740157480315,0.109375,BL_Beacon
36.0,92.0,1.0,0.28125,Microwave_Oven
7.0,120.0,1.0078740157480315,0.0546875,Microwave_Oven
5.0,9.0,9.142857142857142,0.4453125,BL_Stream
1.0,120.0,1.0578512396694215,0.0078125,BL_Beacon
57.0,1.0,2.206896551724138,0.984375,WiFi_Stream
94.0,1.0,1.3473684210526315,0.9921875,WiFi_Stream
13.0,104.0,1.0940170940170941,0.1640625,Microwave_Oven
19.0,81.0,1.28,0.1953125,Microwave_Oven
5.0,14.0,6.7368421052631575,0.2578125,BL_Stream
85.0,1.0,1.4883720930232558,0.9765625,WiFi_Stream
2.0,11.0,9.846153846153847,0.125,WiFi_Beacon
30.0,62.0,1.391304347826087,0.5,Microwave_Oven
4.0,11.0,8.533333333333333,0.3984375,BL_Stream
4.0,14.0,7.111111111111111,0.375,BL_Stream
99.0,17.0,1.103448275862069,0.859375,Microwave_Oven
112.0,1.0,1.1327433628318584,0.9921875,WiFi_Stream
60.0,1.0,2.098360655737705,0.984375,WiFi_Stream
50.0,1.0,2.5098039215686274,0.96875,WiFi_Stream
1.0,69.0,1.8285714285714285,0.0078125,BL_Beacon
3.0,91.0,1.3617021276595744,0.0234375,BL_Beacon
7.0,9.0,8.0,0.3046875,BL_Stream
80.0,32.0,1.1428571428571428,0.734375,Microwave_Oven
60.0,49.0,1.1743119266055047,0.5625,Microwave_Oven
41.0,21.0,2.064516129032258,0.6328125,Microwave_Oven
26.0,102.0,1.0,0.203125,Microwave_Oven
25.0,33.0,2.206896551724138,0.5,Microwave_Oven
1.0,67.0,1.8823529411764706,0.0078125,BL_Beacon
11.0,108.0,1.0756302521008403,0.1171875,BL_Beacon
7.0,10.0,7.529411764705882,0.359375,BL_Stream
86.0,29.0,1.1130434782608696,0.7578125,Microwave_Oven
52.0,76.0,1.0,0.40625,Microwave_Oven
5.0,74.0,1.620253164556962,0.0859375,BL_Beacon
6.0,12.0,7.111111111111111,0.34375,BL_Stream
23.0,77.0,1.28,0.203125,Microwave_Oven
59.0,1.0,2.1333333333333333,0.9765625,WiFi_Stream
113.0,15.0,1.0,0.8828125,Microwave_Oven
56.0,9.0,1.9692307692307693,0.671875,Microwave_Oven
6.0,12.0,7.111111111111111,0.3359375,BL_Stream
5.0,8.0,9.846153846153847,0.3671875,BL_Stream
3.0,125.0,1.0,0.0234375,Microwave_Oven
5.0,8.0,9.846153846153847,0.375,BL_Stream
2.0,17.0,6.7368421052631575,0.1015625,WiFi_Beacon
8.0,6.0,9.142857142857142,0.4296875,BL_Stream
71.0,1.0,1.7777777777777777,0.96875,WiFi_Stream
92.0,36.0,1.0,0.71875,Microwave_Oven
21.0,107.0,1.0,0.1640625,Microwave_Oven
53.0,36.0,1.4382022471910112,0.6171875,Microwave_Oven
108.0,1.0,1.1743119266055047,0.9921875,WiFi_Stream
13.0,69.0,1.5609756097560976,0.109375,BL_Beacon
5.0,8.0,9.846153846153847,0.34375,BL_Stream
53.0,8.0,2.098360655737705,0.7265625,Microwave_Oven
5.0,8.0,9.846153846153847,0.296875,BL_Stream
4.0,12.0,8.0,0.25,BL_Stream
118.0,1.0,1.0756302521008403,0.9921875,WiFi_Stream
4.0,6.0,12.8,0.453125,BL_Stream
4.0,14.0,7.111111111111111,0.2421875,BL_Stream
82.0,1.0,1.5421686746987953,0.984375,WiFi_Stream
45.0,1.0,2.782608695652174,0.984375,WiFi_Stream
89.0,23.0,1.1428571428571428,0.734375,Microwave_Oven
1.0,119.0,1.0666666666666667,0.0078125,BL_Beacon
4.0,7.0,11.636363636363637,0.4296875,BL_Stream
4.0,14.0,7.111111111111111,0.3359375,BL_Stream
3.0,11.0,9.142857142857142,0.203125,BL_Stream
4.0,11.0,8.533333333333333,0.265625,BL_Stream
18.0,77.0,1.3473684210526315,0.140625,BL_Beacon
25.0,63.0,1.4545454545454546,0.2421875,Microwave_Oven
52.0,16.0,1.8823529411764706,0.6796875,Microwave_Oven
109.0,1.0,1.1636363636363636,0.9921875,WiFi_Stream
3.0,10.0,9.846153846153847,0.2265625,BL_Stream
4.0,9.0,9.846153846153847,0.265625,BL_Stream
2.0,87.0,1.4382022471910112,0.015625,BL_Beacon
3.0,108.0,1.1531531531531531,0.0234375,BL_Beacon
2.0,21.0,5.565217391304348,0.1953125,BL_Stream
9.0,6.0,8.533333333333333,0.4375,BL_Stream
1.0,121.0,1.0491803278688525,0.0078125,BL_Beacon
3.0,18.0,6.095238095238095,0.265625,BL_Stream
7.0,13.0,6.4,0.3125,BL_Stream
2.0,66.0,1.8823529411764706,0.015625,BL_Beacon
1.0,94.0,1.3473684210526315,0.0078125,BL_Beacon
105.0,23.0,1.0,0.8203125,Microwave_Oven
4.0,18.0,5.818181818181818,0.234375,BL_Stream
3.0,12.0,8.533333333333333,0.3046875,BL_Stream
7.0,121.0,1.0,0.0546875,BL_Beacon
88.0,27.0,1.1130434782608696,0.78125,Microwave_Oven
2.0,63.0,1.9692307692307693,0.015625,BL_Beacon
8.0,7.0,8.533333333333333,0.4296875,BL_Stream
126.0,2.0,1.0,0.984375,Microwave_Oven
17.0,53.0,1.8285714285714285,0.140625,BL_Beacon
4.0,13.0,7.529411764705882,0.390625,BL_Stream
5.0,7.0,10.666666666666666,0.40625,BL_Stream
125.0,1.0,1.0158730158730158,0.9921875,WiFi_Stream
121.0,2.0,1.0406504065040652,0.9765625,Microwave_Oven
3.0,92.0,1.3473684210526315,0.0234375,BL_Beacon
5.0,11.0,8.0,0.4140625,BL_Stream
5.0,13.0,7.111111111111111,0.2890625,BL_Stream
114.0,10.0,1.032258064516129,0.90625,Microwave_Oven
109.0,1.0,1.1636363636363636,0.984375,WiFi_Stream
8.0,6.0,9.142857142857142,0.4453125,BL_Stream
4.0,11.0,8.533333333333333,0.2734375,BL_Stream
4.0,6.0,12.8,0.4296875,BL_Stream
93.0,1.0,1.3617021276595744,0.9921875,WiFi_Stream
4.0,6.0,12.8,0.3828125,BL_Stream
8.0,120.0,1.0,0.0625,BL_Beacon
77.0,1.0,1.641025641025641,0.984375,WiFi_Stream
2.0,20.0,5.818181818181818,0.1015625,WiFi_Beacon
5.0,18.0,5.565217391304348,0.328125,BL_Stream
4.0,21.0,5.12,0.203125,BL_Stream
22.0,98.0,1.0666666666666667,0.2109375,Microwave_Oven
1.0,104.0,1.2190476190476192,0.0078125,BL_Beacon
70.0,15.0,1.5058823529411764,0.765625,Microwave_Oven
2.0,70.0,1.7777777777777777,0.015625,BL_Beacon
64.0,1.0,1.9692307692307693,0.9921875,WiFi_Stream
102.0,1.0,1.2427184466019416,0.984375,WiFi_Stream
3.0,18.0,6.095238095238095,0.3046875,BL_Stream
4.0,8.0,10.666666666666666,0.421875,BL_Stream
13.0,78.0,1.4065934065934067,0.1171875,BL_Beacon
2.0,77.0,1.620253164556962,0.0234375,BL_Beacon
5.0,11.0,8.0,0.4453125,BL_Stream
4.0,13.0,7.529411764705882,0.2890625,BL_Stream
61.0,56.0,1.0940170940170941,0.53125,Microwave_Oven
1.0,86.0,1.471264367816092,0.0078125,BL_Beacon
3.0,9.0,10.666666666666666,0.2890625,BL_Stream
82.0,2.0,1.5238095238095237,0.984375,WiFi_Stream
96.0,20.0,1.103448275862069,0.8203125,Microwave_Oven
2.0,109.0,1.1531531531531531,0.0234375,BL_Beacon
83.0,1.0,1.5238095238095237,0.9921875,WiFi_Stream
1.0,71.0,1.7777777777777777,0.0078125,BL_Beacon
2.0,29.0,4.129032258064516,0.09375,WiFi_Beacon
51.0,1.0,2.4615384615384617,0.984375,WiFi_Stream
5.0,14.0,6.7368421052631575,0.265625,BL_Stream
4.0,13.0,7.529411764705882,0.3046875,BL_Stream
3.0,14.0,7.529411764705882,0.25,BL_Stream
4.0,11.0,8.533333333333333,0.375,BL_Stream
5.0,11.0,8.0,0.3359375,BL_Stream
3.0,11.0,9.142857142857142,0.34375,BL_Stream
8.0,77.0,1.5058823529411764,0.1171875,BL_Beacon
62.0,1.0,2.0317460317460316,0.984375,WiFi_Stream
60.0,1.0,2.098360655737705,0.9765625,WiFi_Stream
7.0,61.0,1.8823529411764706,0.0546875,BL_Beacon
4.0,8.0,10.666666666666666,0.3984375,BL_Stream
71.0,1.0,1.7777777777777777,0.9921875,WiFi_Stream
74.0,1.0,1.7066666666666668,0.984375,WiFi_Stream
18.0,43.0,2.098360655737705,0.1484375,BL_Beacon
4.0,21.0,5.12,0.2109375,BL_Stream
9.0,8.0,7.529411764705882,0.4765625,BL_Stream
