tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
13.0,459.0,2.169491525423729,0.03125,BL_Beacon
2.0,360.0,2.8287292817679557,0.00390625,BL_Beacon
9.0,13.0,46.54545454545455,0.35546875,BL_Stream
461.0,24.0,2.111340206185567,0.94140625,Microwave_Oven
158.0,2.0,6.4,0.986328125,WiFi_Stream
268.0,1.0,3.806691449814126,0.9912109375,WiFi_Stream
6.0,18.0,42.666666666666664,0.326171875,BL_Stream
426.0,168.0,1.7239057239057238,0.83203125,Microwave_Oven
454.0,50.0,2.0317460317460316,0.91796875,Microwave_Oven
5.0,18.0,44.52173913043478,0.3193359375,BL_Stream
468.0,171.0,1.6025039123630673,0.7724609375,Microwave_Oven
2.0,20.0,46.54545454545455,0.111328125,WiFi_Beacon
278.0,1.0,3.6702508960573477,0.9921875,WiFi_Stream
7.0,18.0,40.96,0.3466796875,BL_Stream
455.0,1.0,2.245614035087719,0.994140625,WiFi_Stream
14.0,374.0,2.6391752577319587,0.03125,BL_Beacon
472.0,135.0,1.6869851729818781,0.7607421875,Microwave_Oven
2.0,20.0,46.54545454545455,0.107421875,WiFi_Beacon
11.0,457.0,2.1880341880341883,0.01953125,BL_Beacon
7.0,18.0,40.96,0.318359375,BL_Stream
199.0,1.0,5.12,0.986328125,WiFi_Stream
231.0,1.0,4.413793103448276,0.9951171875,WiFi_Stream
239.0,1.0,4.266666666666667,0.9892578125,WiFi_Stream
9.0,14.0,44.52173913043478,0.3408203125,BL_Stream
8.0,300.0,3.324675324675325,0.03515625,BL_Beacon
8.0,18.0,39.38461538461539,0.306640625,BL_Stream
1.0,963.0,1.062240663900415,0.0009765625,BL_Beacon
245.0,1.0,4.162601626016261,0.9931640625,WiFi_Stream
9.0,12.0,48.76190476190476,0.3408203125,BL_Stream
4.0,614.0,1.656957928802589,0.0048828125,BL_Beacon
15.0,452.0,2.1927194860813706,0.029296875,BL_Beacon
7.0,529.0,1.9104477611940298,0.015625,BL_Beacon
286.0,1.0,3.56794425087108,0.9921875,WiFi_Stream
463.0,105.0,1.8028169014084507,0.8056640625,Microwave_Oven
1.0,514.0,1.9883495145631067,0.001953125,BL_Beacon
6.0,13.0,53.89473684210526,0.35546875,BL_Stream
9.0,14.0,44.52173913043478,0.3125,BL_Stream
492.0,154.0,1.585139318885449,0.765625,Microwave_Oven
18.0,450.0,2.1880341880341883,0.021484375,BL_Beacon
7.0,18.0,40.96,0.33203125,BL_Stream
523.0,169.0,1.4797687861271676,0.791015625,Microwave_Oven
5.0,18.0,44.52173913043478,0.33984375,BL_Stream
5.0,769.0,1.322997416020672,0.0126953125,BL_Beacon
168.0,1.0,6.059171597633136,0.986328125,WiFi_Stream
277.0,1.0,3.683453237410072,0.994140625,WiFi_Stream
6.0,14.0,51.2,0.3359375,BL_Stream
9.0,463.0,2.169491525423729,0.0146484375,BL_Beacon
6.0,14.0,51.2,0.3583984375,BL_Stream
5.0,18.0,44.52173913043478,0.33203125,BL_Stream
1.0,651.0,1.5705521472392638,0.0009765625,BL_Beacon
260.0,2.0,3.9083969465648853,0.9873046875,WiFi_Stream
5.0,586.0,1.7326565143824026,0.0107421875,BL_Beacon
7.0,18.0,40.96,0.3251953125,BL_Stream
441.0,116.0,1.8384201077199283,0.8623046875,Microwave_Oven
224.0,1.0,4.551111111111111,0.986328125,WiFi_Stream
463.0,127.0,1.735593220338983,0.8125,Microwave_Oven
2.0,30.0,32.0,0.109375,WiFi_Beacon
341.0,1.0,2.9941520467836256,0.9921875,WiFi_Stream
13.0,692.0,1.4524822695035462,0.0146484375,BL_Beacon
399.0,171.0,1.7964912280701755,0.796875,Microwave_Oven
5.0,13.0,56.888888888888886,0.357421875,BL_Stream
8.0,18.0,39.38461538461539,0.3291015625,BL_Stream
295.0,1.0,3.4594594594594597,0.98828125,WiFi_Stream
460.0,57.0,1.9806576402321083,0.9072265625,Microwave_Oven
