tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
2.0,30.0,64.0,0.10888671875,WiFi_Beacon
1.0,477.0,4.2845188284518825,0.00341796875,BL_Beacon
18.0,769.0,2.602287166454892,0.0185546875,BL_Beacon
495.0,150.0,3.1751937984496124,0.837890625,Microwave_Oven
501.0,155.0,3.1219512195121952,0.8046875,Microwave_Oven
9.0,18.0,75.85185185185185,0.33251953125,BL_Stream
1.0,1142.0,1.7917760279965005,0.00146484375,BL_Beacon
6.0,14.0,102.4,0.35986328125,BL_Stream
7.0,18.0,81.92,0.32861328125,BL_Stream
18.0,460.0,4.2845188284518825,0.0283203125,BL_Beacon
271.0,1.0,7.529411764705882,0.98779296875,WiFi_Stream
9.0,14.0,89.04347826086956,0.3349609375,BL_Stream
528.0,1.0,3.8714555765595464,0.99560546875,WiFi_Stream
343.0,1.0,5.953488372093023,0.9912109375,WiFi_Stream
2.0,513.0,3.9766990291262134,0.00341796875,BL_Beacon
7.0,14.0,97.52380952380952,0.34619140625,BL_Stream
501.0,158.0,3.1077389984825494,0.83935546875,Microwave_Oven
288.0,2.0,7.062068965517241,0.98876953125,WiFi_Stream
468.0,171.0,3.2050078247261347,0.8466796875,Microwave_Oven
13.0,462.0,4.311578947368421,0.01904296875,BL_Beacon
2.0,30.0,64.0,0.1083984375,WiFi_Beacon
499.0,2.0,4.087824351297405,0.99072265625,WiFi_Stream
7.0,770.0,2.6357786357786357,0.01220703125,BL_Beacon
2.0,30.0,64.0,0.10986328125,WiFi_Beacon
9.0,14.0,89.04347826086956,0.33935546875,BL_Stream
6.0,18.0,85.33333333333333,0.35302734375,BL_Stream
504.0,171.0,3.034074074074074,0.84912109375,Microwave_Oven
2.0,30.0,64.0,0.109375,WiFi_Beacon
372.0,1.0,5.490616621983914,0.9912109375,WiFi_Stream
492.0,156.0,3.1604938271604937,0.77490234375,Microwave_Oven
501.0,135.0,3.220125786163522,0.78466796875,Microwave_Oven
518.0,1.0,3.9460500963391136,0.9921875,WiFi_Stream
501.0,120.0,3.2979066022544283,0.8154296875,Microwave_Oven
2.0,30.0,64.0,0.1064453125,WiFi_Beacon
13.0,459.0,4.338983050847458,0.025390625,BL_Beacon
10.0,769.0,2.6290115532734273,0.0166015625,BL_Beacon
409.0,1.0,4.995121951219512,0.9931640625,WiFi_Stream
7.0,14.0,97.52380952380952,0.35888671875,BL_Stream
1.0,623.0,3.282051282051282,0.001953125,BL_Beacon
257.0,1.0,7.937984496124031,0.986328125,WiFi_Stream
245.0,1.0,8.325203252032521,0.986328125,WiFi_Stream
300.0,1.0,6.803986710963455,0.99365234375,WiFi_Stream
6.0,18.0,85.33333333333333,0.33056640625,BL_Stream
259.0,1.0,7.876923076923077,0.98974609375,WiFi_Stream
305.0,1.0,6.69281045751634,0.99072265625,WiFi_Stream
495.0,150.0,3.1751937984496124,0.83056640625,Microwave_Oven
16.0,463.0,4.275574112734864,0.02587890625,BL_Beacon
6.0,14.0,102.4,0.34033203125,BL_Stream
8.0,18.0,78.76923076923077,0.33837890625,BL_Stream
245.0,1.0,8.325203252032521,0.99169921875,WiFi_Stream
18.0,769.0,2.602287166454892,0.0107421875,BL_Beacon
501.0,135.0,3.220125786163522,0.84326171875,Microwave_Oven
2.0,30.0,64.0,0.11083984375,WiFi_Beacon
10.0,460.0,4.357446808510638,0.02685546875,BL_Beacon
4.0,1009.0,2.0217176702862782,0.00390625,BL_Beacon
17.0,462.0,4.275574112734864,0.02490234375,BL_Beacon
421.0,1.0,4.8530805687203795,0.98974609375,WiFi_Stream
451.0,1.0,4.530973451327434,0.99072265625,WiFi_Stream
15.0,812.0,2.476420798065296,0.00830078125,BL_Beacon
2.0,30.0,64.0,0.107421875,WiFi_Beacon
230.0,1.0,8.865800865800866,0.9873046875,WiFi_Stream
487.0,173.0,3.103030303030303,0.80126953125,Microwave_Oven
9.0,14.0,89.04347826086956,0.326171875,BL_Stream
6.0,14.0,102.4,0.359375,BL_Stream
9.0,18.0,75.85185185185185,0.32421875,BL_Stream
501.0,140.0,3.1950078003120126,0.79150390625,Microwave_Oven
523.0,169.0,2.959537572254335,0.8115234375,Microwave_Oven
6.0,14.0,102.4,0.33251953125,BL_Stream
2.0,30.0,64.0,0.10791015625,WiFi_Beacon
6.0,14.0,102.4,0.33349609375,BL_Stream
7.0,18.0,81.92,0.34130859375,BL_Stream
466.0,1.0,4.385438972162741,0.99169921875,WiFi_Stream
18.0,461.0,4.275574112734864,0.0380859375,BL_Beacon
483.0,167.0,3.1507692307692308,0.7822265625,Microwave_Oven
7.0,18.0,81.92,0.34423828125,BL_Stream
511.0,171.0,3.002932551319648,0.79931640625,Microwave_Oven
501.0,136.0,3.2150706436420724,0.8134765625,Microwave_Oven
16.0,462.0,4.2845188284518825,0.02734375,BL_Beacon
6.0,14.0,102.4,0.34375,BL_Stream
9.0,14.0,89.04347826086956,0.33642578125,BL_Stream
17.0,769.0,2.6055979643765905,0.01953125,BL_Beacon
269.0,2.0,7.557195571955719,0.990234375,WiFi_Stream
466.0,1.0,4.385438972162741,0.99365234375,WiFi_Stream
472.0,1.0,4.3298097251585626,0.99169921875,WiFi_Stream
501.0,171.0,3.0476190476190474,0.7978515625,Microwave_Oven
290.0,1.0,7.037800687285223,0.990234375,WiFi_Stream
9.0,769.0,2.632390745501285,0.01513671875,BL_Beacon
2.0,30.0,64.0,0.1044921875,WiFi_Beacon
5.0,769.0,2.645994832041344,0.00732421875,BL_Beacon
5.0,21.0,78.76923076923077,0.33740234375,BL_Stream
271.0,1.0,7.529411764705882,0.9873046875,WiFi_Stream
498.0,169.0,3.070464767616192,0.80908203125,Microwave_Oven
273.0,2.0,7.447272727272727,0.990234375,WiFi_Stream
380.0,1.0,5.375328083989501,0.994140625,WiFi_Stream
501.0,144.0,3.1751937984496124,0.8154296875,Microwave_Oven
495.0,150.0,3.1751937984496124,0.79443359375,Microwave_Oven
7.0,18.0,81.92,0.33642578125,BL_Stream
501.0,162.0,3.0889894419306185,0.7666015625,Microwave_Oven
18.0,594.0,3.34640522875817,0.01953125,BL_Beacon
353.0,1.0,5.785310734463277,0.9921875,WiFi_Stream
14.0,660.0,3.0385756676557865,0.0185546875,BL_Beacon
481.0,172.0,3.1362940275650844,0.849609375,Microwave_Oven
501.0,128.0,3.2559618441971385,0.7646484375,Microwave_Oven
472.0,170.0,3.190031152647975,0.76416015625,Microwave_Oven
8.0,18.0,78.76923076923077,0.30859375,BL_Stream
15.0,469.0,4.231404958677686,0.0126953125,BL_Beacon
343.0,1.0,5.953488372093023,0.9921875,WiFi_Stream
14.0,461.0,4.311578947368421,0.02490234375,BL_Beacon
501.0,150.0,3.1459293394777266,0.80810546875,Microwave_Oven
6.0,963.0,2.113519091847265,0.00341796875,BL_Beacon
371.0,1.0,5.505376344086022,0.99365234375,WiFi_Stream
15.0,461.0,4.302521008403361,0.0234375,BL_Beacon
518.0,1.0,3.9460500963391136,0.99267578125,WiFi_Stream
501.0,144.0,3.1751937984496124,0.791015625,Microwave_Oven
468.0,171.0,3.2050078247261347,0.75634765625,Microwave_Oven
9.0,18.0,75.85185185185185,0.34130859375,BL_Stream
483.0,167.0,3.1507692307692308,0.77880859375,Microwave_Oven
18.0,461.0,4.275574112734864,0.02734375,BL_Beacon
501.0,133.0,3.230283911671924,0.78515625,Microwave_Oven
2.0,30.0,64.0,0.10595703125,WiFi_Beacon
511.0,171.0,3.002932551319648,0.77734375,Microwave_Oven
9.0,17.0,78.76923076923077,0.32177734375,BL_Stream
420.0,1.0,4.864608076009501,0.990234375,WiFi_Stream
501.0,120.0,3.2979066022544283,0.81201171875,Microwave_Oven
9.0,460.0,4.366737739872068,0.02392578125,BL_Beacon
376.0,1.0,5.43236074270557,0.98974609375,WiFi_Stream
1.0,1251.0,1.6357827476038338,0.0009765625,BL_Beacon
519.0,172.0,2.963820549927641,0.8681640625,Microwave_Oven
478.0,173.0,3.1459293394777266,0.78125,Microwave_Oven
15.0,769.0,2.6122448979591835,0.00830078125,BL_Beacon
501.0,112.0,3.34094616639478,0.8203125,Microwave_Oven
364.0,1.0,5.610958904109589,0.99169921875,WiFi_Stream
13.0,1233.0,1.6436597110754414,0.01416015625,BL_Beacon
229.0,1.0,8.904347826086957,0.9912109375,WiFi_Stream
6.0,21.0,75.85185185185185,0.36474609375,BL_Stream
315.0,1.0,6.481012658227848,0.9912109375,WiFi_Stream
501.0,109.0,3.357377049180328,0.81494140625,Microwave_Oven
17.0,1224.0,1.6502820306204673,0.01708984375,BL_Beacon
2.0,31.0,62.06060606060606,0.10986328125,WiFi_Beacon
239.0,1.0,8.533333333333333,0.98779296875,WiFi_Stream
6.0,14.0,102.4,0.330078125,BL_Stream
9.0,17.0,78.76923076923077,0.322265625,BL_Stream
273.0,1.0,7.474452554744525,0.99267578125,WiFi_Stream
421.0,1.0,4.8530805687203795,0.99072265625,WiFi_Stream
8.0,18.0,78.76923076923077,0.349609375,BL_Stream
13.0,811.0,2.4854368932038833,0.01318359375,BL_Beacon
18.0,461.0,4.275574112734864,0.03271484375,BL_Beacon
270.0,1.0,7.557195571955719,0.98974609375,WiFi_Stream
495.0,171.0,3.075075075075075,0.853515625,Microwave_Oven
9.0,14.0,89.04347826086956,0.34423828125,BL_Stream
17.0,1118.0,1.8044052863436124,0.0185546875,BL_Beacon
6.0,14.0,102.4,0.328125,BL_Stream
501.0,110.0,3.351882160392799,0.779296875,Microwave_Oven
2.0,30.0,64.0,0.111328125,WiFi_Beacon
501.0,133.0,3.230283911671924,0.80029296875,Microwave_Oven
9.0,17.0,78.76923076923077,0.3515625,BL_Stream
18.0,461.0,4.275574112734864,0.0302734375,BL_Beacon
8.0,18.0,78.76923076923077,0.31787109375,BL_Stream
470.0,171.0,3.1950078003120126,0.77294921875,Microwave_Oven
18.0,770.0,2.598984771573604,0.02001953125,BL_Beacon
483.0,160.0,3.1850699844479005,0.81591796875,Microwave_Oven
472.0,170.0,3.190031152647975,0.77685546875,Microwave_Oven
9.0,18.0,75.85185185185185,0.33203125,BL_Stream
257.0,1.0,7.937984496124031,0.9873046875,WiFi_Stream
464.0,171.0,3.2251968503937007,0.84326171875,Microwave_Oven
501.0,121.0,3.292604501607717,0.8369140625,Microwave_Oven
2.0,21.0,89.04347826086956,0.10595703125,WiFi_Beacon
16.0,656.0,3.0476190476190474,0.01123046875,BL_Beacon
18.0,460.0,4.2845188284518825,0.03369140625,BL_Beacon
291.0,1.0,7.013698630136986,0.98828125,WiFi_Stream
10.0,460.0,4.357446808510638,0.03369140625,BL_Beacon
6.0,21.0,75.85185185185185,0.33935546875,BL_Stream
495.0,145.0,3.2,0.76953125,Microwave_Oven
323.0,1.0,6.320987654320987,0.9912109375,WiFi_Stream
483.0,167.0,3.1507692307692308,0.84814453125,Microwave_Oven
9.0,18.0,75.85185185185185,0.3212890625,BL_Stream
7.0,18.0,81.92,0.3505859375,BL_Stream
9.0,14.0,89.04347826086956,0.34814453125,BL_Stream
358.0,1.0,5.704735376044568,0.99072265625,WiFi_Stream
12.0,461.0,4.3298097251585626,0.02587890625,BL_Beacon
6.0,14.0,102.4,0.3525390625,BL_Stream
6.0,18.0,85.33333333333333,0.326171875,BL_Stream
280.0,1.0,7.288256227758007,0.9921875,WiFi_Stream
6.0,14.0,102.4,0.3271484375,BL_Stream
6.0,14.0,102.4,0.34716796875,BL_Stream
251.0,1.0,8.126984126984127,0.986328125,WiFi_Stream
2.0,30.0,64.0,0.10693359375,WiFi_Beacon
5.0,18.0,89.04347826086956,0.3310546875,BL_Stream
8.0,14.0,93.0909090909091,0.31982421875,BL_Stream
18.0,462.0,4.266666666666667,0.0263671875,BL_Beacon
2.0,513.0,3.9766990291262134,0.0029296875,BL_Beacon
2.0,30.0,64.0,0.1103515625,WiFi_Beacon
380.0,1.0,5.375328083989501,0.98974609375,WiFi_Stream
280.0,1.0,7.288256227758007,0.99267578125,WiFi_Stream
6.0,14.0,102.4,0.34130859375,BL_Stream
9.0,18.0,75.85185185185185,0.33447265625,BL_Stream
6.0,14.0,102.4,0.34423828125,BL_Stream
501.0,132.0,3.235387045813586,0.822265625,Microwave_Oven
7.0,771.0,2.632390745501285,0.00830078125,BL_Beacon
10.0,811.0,2.494518879415347,0.00927734375,BL_Beacon
9.0,17.0,78.76923076923077,0.3251953125,BL_Stream
1.0,949.0,2.1557894736842105,0.0029296875,BL_Beacon
501.0,127.0,3.261146496815287,0.77978515625,Microwave_Oven
492.0,156.0,3.1604938271604937,0.787109375,Microwave_Oven
298.0,1.0,6.849498327759197,0.99365234375,WiFi_Stream
