tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
2.0,11.0,4.923076923076923,0.109375,WiFi_Beacon
5.0,10.0,4.266666666666667,0.25,BL_Stream
3.0,47.0,1.28,0.046875,BL_Beacon
13.0,49.0,1.032258064516129,0.21875,Microwave_Oven
1.0,32.0,1.9393939393939394,0.015625,BL_Beacon
2.0,7.0,7.111111111111111,0.234375,BL_Stream
4.0,18.0,2.909090909090909,0.265625,BL_Stream
3.0,12.0,4.266666666666667,0.203125,BL_Stream
9.0,6.0,4.266666666666667,0.5,BL_Stream
4.0,13.0,3.764705882352941,0.171875,BL_Stream
7.0,7.0,4.571428571428571,0.46875,BL_Stream
28.0,1.0,2.206896551724138,0.953125,WiFi_Stream
3.0,17.0,3.2,0.1875,BL_Stream
14.0,35.0,1.3061224489795917,0.34375,Microwave_Oven
10.0,48.0,1.103448275862069,0.1875,BL_Beacon
5.0,8.0,4.923076923076923,0.296875,BL_Stream
52.0,1.0,1.2075471698113207,0.96875,WiFi_Stream
20.0,39.0,1.0847457627118644,0.34375,Microwave_Oven
36.0,1.0,1.7297297297297298,0.96875,WiFi_Stream
42.0,22.0,1.0,0.65625,Microwave_Oven
40.0,1.0,1.5609756097560976,0.984375,WiFi_Stream
22.0,11.0,1.9393939393939394,0.5,Microwave_Oven
2.0,8.0,6.4,0.234375,BL_Stream
50.0,7.0,1.1228070175438596,0.8125,Microwave_Oven
4.0,10.0,4.571428571428571,0.25,BL_Stream
2.0,18.0,3.2,0.140625,WiFi_Beacon
27.0,16.0,1.4883720930232558,0.46875,Microwave_Oven
9.0,48.0,1.1228070175438596,0.234375,Microwave_Oven
2.0,5.0,9.142857142857142,0.28125,BL_Stream
13.0,40.0,1.2075471698113207,0.328125,Microwave_Oven
35.0,9.0,1.4545454545454546,0.75,Microwave_Oven
55.0,1.0,1.1428571428571428,0.984375,Microwave_Oven
20.0,44.0,1.0,0.3125,Microwave_Oven
51.0,1.0,1.2307692307692308,0.984375,WiFi_Stream
6.0,14.0,3.2,0.265625,BL_Stream
15.0,27.0,1.5238095238095237,0.234375,BL_Beacon
2.0,48.0,1.28,0.03125,BL_Beacon
36.0,28.0,1.0,0.5625,Microwave_Oven
3.0,11.0,4.571428571428571,0.3125,BL_Stream
16.0,26.0,1.5238095238095237,0.484375,Microwave_Oven
23.0,12.0,1.8285714285714285,0.453125,Microwave_Oven
21.0,25.0,1.391304347826087,0.40625,Microwave_Oven
3.0,6.0,7.111111111111111,0.390625,BL_Stream
7.0,9.0,4.0,0.46875,BL_Stream
56.0,1.0,1.1228070175438596,0.984375,Microwave_Oven
2.0,11.0,4.923076923076923,0.234375,BL_Stream
5.0,8.0,4.923076923076923,0.453125,BL_Stream
21.0,34.0,1.1636363636363636,0.375,Microwave_Oven
3.0,7.0,6.4,0.3125,BL_Stream
1.0,34.0,1.8285714285714285,0.03125,BL_Beacon
3.0,5.0,8.0,0.5,BL_Stream
5.0,13.0,3.5555555555555554,0.234375,BL_Stream
4.0,10.0,4.571428571428571,0.3125,BL_Stream
4.0,7.0,5.818181818181818,0.3125,BL_Stream
2.0,14.0,4.0,0.28125,BL_Stream
2.0,12.0,4.571428571428571,0.171875,BL_Stream
5.0,13.0,3.5555555555555554,0.28125,BL_Stream
4.0,13.0,3.764705882352941,0.265625,BL_Stream
3.0,10.0,4.923076923076923,0.234375,BL_Stream
16.0,45.0,1.0491803278688525,0.25,BL_Beacon
35.0,1.0,1.7777777777777777,0.984375,WiFi_Stream
2.0,13.0,4.266666666666667,0.203125,BL_Stream
13.0,34.0,1.3617021276595744,0.234375,BL_Beacon
3.0,10.0,4.923076923076923,0.25,BL_Stream
1.0,9.0,6.4,0.109375,WiFi_Beacon
27.0,12.0,1.641025641025641,0.484375,Microwave_Oven
9.0,52.0,1.0491803278688525,0.140625,Microwave_Oven
30.0,22.0,1.2307692307692308,0.59375,Microwave_Oven
46.0,1.0,1.3617021276595744,0.984375,WiFi_Stream
5.0,7.0,5.333333333333333,0.359375,BL_Stream
4.0,14.0,3.5555555555555554,0.265625,BL_Stream
3.0,9.0,5.333333333333333,0.234375,BL_Stream
3.0,52.0,1.1636363636363636,0.046875,BL_Beacon
3.0,15.0,3.5555555555555554,0.21875,BL_Stream
28.0,18.0,1.391304347826087,0.46875,Microwave_Oven
2.0,21.0,2.782608695652174,0.15625,BL_Stream
29.0,35.0,1.0,0.453125,Microwave_Oven
4.0,11.0,4.266666666666667,0.296875,BL_Stream
3.0,14.0,3.764705882352941,0.296875,BL_Stream
26.0,1.0,2.3703703703703702,0.96875,WiFi_Stream
16.0,13.0,2.206896551724138,0.5625,Microwave_Oven
6.0,13.0,3.3684210526315788,0.296875,BL_Stream
2.0,20.0,2.909090909090909,0.078125,WiFi_Beacon
5.0,6.0,5.818181818181818,0.359375,BL_Stream
3.0,14.0,3.764705882352941,0.1875,BL_Stream
5.0,5.0,6.4,0.453125,BL_Stream
21.0,24.0,1.4222222222222223,0.5,Microwave_Oven
10.0,45.0,1.1636363636363636,0.234375,BL_Beacon
6.0,14.0,3.2,0.28125,BL_Stream
23.0,7.0,2.1333333333333333,0.59375,Microwave_Oven
35.0,13.0,1.3333333333333333,0.578125,Microwave_Oven
21.0,18.0,1.641025641025641,0.359375,Microwave_Oven
9.0,48.0,1.1228070175438596,0.203125,BL_Beacon
55.0,1.0,1.1428571428571428,0.96875,WiFi_Stream
2.0,58.0,1.0666666666666667,0.03125,BL_Beacon
4.0,11.0,4.266666666666667,0.28125,BL_Stream
12.0,52.0,1.0,0.1875,BL_Beacon
28.0,1.0,2.206896551724138,0.96875,WiFi_Stream
1.0,11.0,5.333333333333333,0.09375,WiFi_Beacon
3.0,13.0,4.0,0.203125,BL_Stream
17.0,43.0,1.0666666666666667,0.265625,BL_Beacon
8.0,6.0,4.571428571428571,0.484375,BL_Stream
2.0,11.0,4.923076923076923,0.21875,BL_Stream
5.0,7.0,5.333333333333333,0.4375,BL_Stream
3.0,23.0,2.4615384615384617,0.234375,Microwave_Oven
50.0,7.0,1.1228070175438596,0.828125,Microwave_Oven
1.0,18.0,3.3684210526315788,0.09375,WiFi_Beacon
49.0,15.0,1.0,0.765625,Microwave_Oven
3.0,59.0,1.032258064516129,0.046875,BL_Beacon
2.0,11.0,4.923076923076923,0.171875,BL_Stream
3.0,8.0,5.818181818181818,0.296875,BL_Stream
3.0,9.0,5.333333333333333,0.390625,BL_Stream
42.0,12.0,1.1851851851851851,0.71875,Microwave_Oven
22.0,12.0,1.8823529411764706,0.734375,Microwave_Oven
2.0,29.0,2.064516129032258,0.09375,WiFi_Beacon
3.0,6.0,7.111111111111111,0.265625,BL_Stream
1.0,13.0,4.571428571428571,0.078125,WiFi_Beacon
4.0,11.0,4.266666666666667,0.359375,BL_Stream
3.0,12.0,4.266666666666667,0.25,BL_Stream
23.0,34.0,1.1228070175438596,0.390625,Microwave_Oven
19.0,12.0,2.064516129032258,0.578125,Microwave_Oven
54.0,3.0,1.1228070175438596,0.921875,Microwave_Oven
2.0,21.0,2.782608695652174,0.09375,WiFi_Beacon
57.0,3.0,1.0666666666666667,0.90625,Microwave_Oven
4.0,7.0,5.818181818181818,0.5,BL_Stream
25.0,21.0,1.391304347826087,0.546875,Microwave_Oven
12.0,38.0,1.28,0.375,Microwave_Oven
39.0,25.0,1.0,0.609375,Microwave_Oven
6.0,12.0,3.5555555555555554,0.328125,BL_Stream
1.0,12.0,4.923076923076923,0.109375,WiFi_Beacon
54.0,1.0,1.1636363636363636,0.984375,WiFi_Stream
3.0,18.0,3.0476190476190474,0.28125,BL_Stream
4.0,18.0,2.909090909090909,0.171875,BL_Stream
32.0,3.0,1.8285714285714285,0.921875,Microwave_Oven
23.0,27.0,1.28,0.421875,Microwave_Oven
60.0,4.0,1.0,0.9375,Microwave_Oven
7.0,7.0,4.571428571428571,0.453125,BL_Stream
32.0,1.0,1.9393939393939394,0.984375,WiFi_Stream
59.0,1.0,1.0666666666666667,0.984375,WiFi_Stream
26.0,24.0,1.28,0.5625,Microwave_Oven
19.0,5.0,2.6666666666666665,0.6875,Microwave_Oven
3.0,5.0,8.0,0.375,BL_Stream
2.0,13.0,4.266666666666667,0.234375,BL_Stream
16.0,32.0,1.3333333333333333,0.46875,Microwave_Oven
5.0,8.0,4.923076923076923,0.359375,BL_Stream
2.0,15.0,3.764705882352941,0.09375,WiFi_Beacon
4.0,7.0,5.818181818181818,0.484375,BL_Stream
59.0,5.0,1.0,0.921875,Microwave_Oven
63.0,1.0,1.0,0.984375,Microwave_Oven
5.0,7.0,5.333333333333333,0.46875,BL_Stream
59.0,1.0,1.0666666666666667,0.96875,Microwave_Oven
6.0,6.0,5.333333333333333,0.421875,BL_Stream
2.0,10.0,5.333333333333333,0.15625,WiFi_Beacon
26.0,29.0,1.1636363636363636,0.5,Microwave_Oven
2.0,8.0,6.4,0.203125,BL_Stream
1.0,54.0,1.1636363636363636,0.015625,BL_Beacon
4.0,54.0,1.103448275862069,0.09375,BL_Beacon
36.0,1.0,1.7297297297297298,0.984375,WiFi_Stream
2.0,16.0,3.5555555555555554,0.109375,WiFi_Beacon
5.0,5.0,6.4,0.46875,BL_Stream
42.0,8.0,1.28,0.84375,Microwave_Oven
48.0,1.0,1.3061224489795917,0.96875,WiFi_Stream
30.0,34.0,1.0,0.46875,Microwave_Oven
2.0,52.0,1.1851851851851851,0.03125,BL_Beacon
14.0,49.0,1.0158730158730158,0.21875,BL_Beacon
2.0,15.0,3.764705882352941,0.109375,WiFi_Beacon
47.0,2.0,1.3061224489795917,0.96875,WiFi_Stream
2.0,60.0,1.032258064516129,0.03125,BL_Beacon
2.0,16.0,3.5555555555555554,0.125,WiFi_Beacon
6.0,6.0,5.333333333333333,0.453125,BL_Stream
54.0,10.0,1.0,0.84375,Microwave_Oven
14.0,50.0,1.0,0.21875,Microwave_Oven
4.0,8.0,5.333333333333333,0.234375,BL_Stream
1.0,44.0,1.4222222222222223,0.015625,BL_Beacon
3.0,13.0,4.0,0.328125,BL_Stream
3.0,7.0,6.4,0.28125,BL_Stream
2.0,18.0,3.2,0.1875,BL_Stream
10.0,33.0,1.4883720930232558,0.21875,BL_Beacon
4.0,38.0,1.5238095238095237,0.0625,BL_Beacon
31.0,1.0,2.0,0.96875,WiFi_Stream
26.0,31.0,1.1228070175438596,0.421875,Microwave_Oven
3.0,7.0,6.4,0.328125,BL_Stream
45.0,1.0,1.391304347826087,0.96875,WiFi_Stream
18.0,44.0,1.032258064516129,0.296875,Microwave_Oven
3.0,7.0,6.4,0.34375,BL_Stream
32.0,32.0,1.0,0.5,Microwave_Oven
3.0,5.0,8.0,0.359375,BL_Stream
3.0,9.0,5.333333333333333,0.3125,BL_Stream
3.0,42.0,1.4222222222222223,0.046875,BL_Beacon
19.0,17.0,1.7777777777777777,0.390625,Microwave_Oven
42.0,10.0,1.2307692307692308,0.8125,Microwave_Oven
15.0,45.0,1.0666666666666667,0.234375,BL_Beacon
24.0,14.0,1.6842105263157894,0.546875,Microwave_Oven
1.0,10.0,5.818181818181818,0.109375,WiFi_Beacon
5.0,9.0,4.571428571428571,0.34375,BL_Stream
5.0,10.0,4.266666666666667,0.390625,BL_Stream
54.0,1.0,1.1636363636363636,0.984375,Microwave_Oven
34.0,30.0,1.0,0.53125,Microwave_Oven
5.0,12.0,3.764705882352941,0.296875,BL_Stream
20.0,38.0,1.103448275862069,0.359375,Microwave_Oven
9.0,5.0,4.571428571428571,0.515625,BL_Stream
2.0,9.0,5.818181818181818,0.296875,BL_Stream
50.0,1.0,1.2549019607843137,0.984375,WiFi_Stream
14.0,27.0,1.5609756097560976,0.25,BL_Beacon
9.0,47.0,1.1428571428571428,0.265625,Microwave_Oven
2.0,51.0,1.2075471698113207,0.03125,BL_Beacon
6.0,6.0,5.333333333333333,0.390625,BL_Stream
1.0,57.0,1.103448275862069,0.015625,BL_Beacon
2.0,29.0,2.064516129032258,0.078125,WiFi_Beacon
3.0,12.0,4.266666666666667,0.296875,BL_Stream
3.0,6.0,7.111111111111111,0.359375,BL_Stream
5.0,8.0,4.923076923076923,0.3125,BL_Stream
4.0,18.0,2.909090909090909,0.25,BL_Stream
3.0,9.0,5.333333333333333,0.296875,BL_Stream
6.0,6.0,5.333333333333333,0.40625,BL_Stream
6.0,6.0,5.333333333333333,0.4375,BL_Stream
6.0,52.0,1.103448275862069,0.125,BL_Beacon
50.0,14.0,1.0,0.78125,Microwave_Oven
37.0,2.0,1.641025641025641,0.953125,WiFi_Stream
2.0,25.0,2.3703703703703702,0.09375,WiFi_Beacon
4.0,12.0,4.0,0.3125,BL_Stream
50.0,4.0,1.1851851851851851,0.890625,Microwave_Oven
2.0,18.0,3.2,0.09375,WiFi_Beacon
5.0,13.0,3.5555555555555554,0.296875,BL_Stream
60.0,1.0,1.0491803278688525,0.984375,WiFi_Stream
30.0,1.0,2.064516129032258,0.953125,WiFi_Stream
2.0,28.0,2.1333333333333333,0.0625,WiFi_Beacon
25.0,28.0,1.2075471698113207,0.40625,Microwave_Oven
37.0,1.0,1.6842105263157894,0.953125,WiFi_Stream
9.0,9.0,3.5555555555555554,0.4375,BL_Stream
24.0,25.0,1.3061224489795917,0.40625,Microwave_Oven
4.0,10.0,4.571428571428571,0.40625,BL_Stream
41.0,9.0,1.28,0.734375,Microwave_Oven
3.0,44.0,1.3617021276595744,0.0625,BL_Beacon
4.0,5.0,7.111111111111111,0.484375,BL_Stream
4.0,6.0,6.4,0.484375,BL_Stream
9.0,5.0,4.571428571428571,0.484375,BL_Stream
5.0,8.0,4.923076923076923,0.484375,BL_Stream
18.0,29.0,1.3617021276595744,0.28125,BL_Beacon
26.0,38.0,1.0,0.40625,Microwave_Oven
4.0,5.0,7.111111111111111,0.515625,BL_Stream
7.0,7.0,4.571428571428571,0.4375,BL_Stream
1.0,11.0,5.333333333333333,0.109375,WiFi_Beacon
46.0,5.0,1.2549019607843137,0.84375,Microwave_Oven
36.0,8.0,1.4545454545454546,0.65625,Microwave_Oven
13.0,51.0,1.0,0.203125,Microwave_Oven
22.0,42.0,1.0,0.34375,Microwave_Oven
22.0,9.0,2.064516129032258,0.40625,Microwave_Oven
2.0,25.0,2.3703703703703702,0.078125,WiFi_Beacon
18.0,11.0,2.206896551724138,0.609375,Microwave_Oven
7.0,5.0,5.333333333333333,0.46875,BL_Stream
3.0,17.0,3.2,0.203125,BL_Stream
40.0,24.0,1.0,0.625,Microwave_Oven
2.0,11.0,4.923076923076923,0.25,BL_Stream
7.0,7.0,4.571428571428571,0.390625,BL_Stream
7.0,9.0,4.0,0.34375,BL_Stream
8.0,5.0,4.923076923076923,0.484375,BL_Stream
28.0,20.0,1.3333333333333333,0.609375,Microwave_Oven
12.0,34.0,1.391304347826087,0.1875,BL_Beacon
4.0,14.0,3.5555555555555554,0.296875,BL_Stream
44.0,7.0,1.2549019607843137,0.75,Microwave_Oven
3.0,13.0,4.0,0.28125,BL_Stream
34.0,1.0,1.8285714285714285,0.96875,WiFi_Stream
1.0,63.0,1.0,0.015625,BL_Beacon
3.0,13.0,4.0,0.21875,BL_Stream
4.0,8.0,5.333333333333333,0.359375,BL_Stream
54.0,4.0,1.103448275862069,0.890625,Microwave_Oven
4.0,13.0,3.764705882352941,0.359375,BL_Stream
36.0,18.0,1.1851851851851851,0.703125,Microwave_Oven
17.0,38.0,1.1636363636363636,0.265625,BL_Beacon
46.0,18.0,1.0,0.71875,Microwave_Oven
2.0,58.0,1.0666666666666667,0.046875,BL_Beacon
2.0,18.0,3.2,0.234375,BL_Stream
27.0,1.0,2.2857142857142856,0.953125,WiFi_Stream
4.0,11.0,4.266666666666667,0.4375,BL_Stream
25.0,19.0,1.4545454545454546,0.40625,Microwave_Oven
7.0,51.0,1.103448275862069,0.125,Microwave_Oven
2.0,16.0,3.5555555555555554,0.09375,WiFi_Beacon
56.0,8.0,1.0,0.875,Microwave_Oven
44.0,20.0,1.0,0.6875,Microwave_Oven
3.0,34.0,1.7297297297297298,0.046875,BL_Beacon
9.0,55.0,1.0,0.140625,Microwave_Oven
1.0,55.0,1.1428571428571428,0.015625,BL_Beacon
5.0,9.0,4.571428571428571,0.4375,BL_Stream
36.0,1.0,1.7297297297297298,0.953125,WiFi_Stream
5.0,9.0,4.571428571428571,0.359375,BL_Stream
4.0,13.0,3.764705882352941,0.296875,BL_Stream
1.0,16.0,3.764705882352941,0.078125,WiFi_Beacon
2.0,26.0,2.2857142857142856,0.078125,WiFi_Beacon
4.0,8.0,5.333333333333333,0.375,BL_Stream
2.0,13.0,4.266666666666667,0.171875,BL_Stream
51.0,13.0,1.0,0.796875,Microwave_Oven
8.0,54.0,1.032258064516129,0.125,Microwave_Oven
35.0,21.0,1.1428571428571428,0.640625,Microwave_Oven
47.0,4.0,1.2549019607843137,0.859375,Microwave_Oven
4.0,7.0,5.818181818181818,0.390625,BL_Stream
18.0,42.0,1.0666666666666667,0.28125,BL_Beacon
6.0,53.0,1.0847457627118644,0.109375,BL_Beacon
10.0,39.0,1.3061224489795917,0.21875,BL_Beacon
3.0,8.0,5.818181818181818,0.265625,BL_Stream
4.0,9.0,4.923076923076923,0.3125,BL_Stream
5.0,9.0,4.571428571428571,0.375,BL_Stream
14.0,24.0,1.6842105263157894,0.234375,BL_Beacon
25.0,2.0,2.3703703703703702,0.953125,WiFi_Stream
5.0,5.0,6.4,0.390625,BL_Stream
22.0,34.0,1.1428571428571428,0.421875,Microwave_Oven
53.0,3.0,1.1428571428571428,0.921875,Microwave_Oven
13.0,20.0,1.9393939393939394,0.46875,Microwave_Oven
28.0,14.0,1.5238095238095237,0.546875,Microwave_Oven
6.0,12.0,3.5555555555555554,0.265625,BL_Stream
2.0,31.0,1.9393939393939394,0.03125,BL_Beacon
4.0,6.0,6.4,0.3125,BL_Stream
37.0,5.0,1.5238095238095237,0.828125,Microwave_Oven
1.0,62.0,1.0158730158730158,0.015625,BL_Beacon
6.0,8.0,4.571428571428571,0.375,BL_Stream
31.0,20.0,1.2549019607843137,0.609375,Microwave_Oven
5.0,7.0,5.333333333333333,0.34375,BL_Stream
1.0,49.0,1.28,0.015625,BL_Beacon
31.0,1.0,2.0,0.953125,WiFi_Stream
44.0,8.0,1.2307692307692308,0.828125,Microwave_Oven
53.0,1.0,1.1851851851851851,0.984375,WiFi_Stream
5.0,7.0,5.333333333333333,0.40625,BL_Stream
8.0,50.0,1.103448275862069,0.15625,Microwave_Oven
2.0,10.0,5.333333333333333,0.234375,BL_Stream
14.0,50.0,1.0,0.21875,BL_Beacon
26.0,26.0,1.2307692307692308,0.5625,Microwave_Oven
2.0,10.0,5.333333333333333,0.140625,WiFi_Beacon
4.0,14.0,3.5555555555555554,0.28125,BL_Stream
11.0,29.0,1.6,0.21875,BL_Beacon
1.0,14.0,4.266666666666667,0.09375,WiFi_Beacon
35.0,1.0,1.7777777777777777,0.96875,WiFi_Stream
8.0,5.0,4.923076923076923,0.5,BL_Stream
38.0,1.0,1.641025641025641,0.96875,WiFi_Stream
38.0,1.0,1.641025641025641,0.984375,WiFi_Stream
19.0,42.0,1.0491803278688525,0.3125,Microwave_Oven
2.0,56.0,1.103448275862069,0.03125,BL_Beacon
3.0,13.0,4.0,0.265625,BL_Stream
3.0,11.0,4.571428571428571,0.203125,BL_Stream
4.0,60.0,1.0,0.0625,BL_Beacon
9.0,6.0,4.266666666666667,0.46875,BL_Stream
3.0,8.0,5.818181818181818,0.4375,BL_Stream
1.0,61.0,1.032258064516129,0.015625,BL_Beacon
37.0,10.0,1.3617021276595744,0.703125,Microwave_Oven
3.0,7.0,6.4,0.234375,BL_Stream
26.0,23.0,1.3061224489795917,0.421875,Microwave_Oven
9.0,8.0,3.764705882352941,0.4375,BL_Stream
5.0,5.0,6.4,0.484375,BL_Stream
2.0,21.0,2.782608695652174,0.125,WiFi_Beacon
2.0,37.0,1.641025641025641,0.03125,BL_Beacon
6.0,7.0,4.923076923076923,0.4375,BL_Stream
1.0,11.0,5.333333333333333,0.125,WiFi_Beacon
2.0,13.0,4.266666666666667,0.109375,WiFi_Beacon
6.0,9.0,4.266666666666667,0.40625,BL_Stream
3.0,40.0,1.4883720930232558,0.046875,BL_Beacon
2.0,6.0,8.0,0.25,BL_Stream
57.0,1.0,1.103448275862069,0.984375,WiFi_Stream
5.0,6.0,5.818181818181818,0.53125,BL_Stream
22.0,29.0,1.2549019607843137,0.515625,Microwave_Oven
21.0,1.0,2.909090909090909,0.96875,WiFi_Stream
42.0,1.0,1.4883720930232558,0.984375,WiFi_Stream
52.0,6.0,1.103448275862069,0.890625,Microwave_Oven
9.0,5.0,4.571428571428571,0.46875,BL_Stream
21.0,13.0,1.8823529411764706,0.546875,Microwave_Oven
41.0,21.0,1.032258064516129,0.65625,Microwave_Oven
3.0,31.0,1.8823529411764706,0.046875,BL_Beacon
11.0,44.0,1.1636363636363636,0.234375,BL_Beacon
2.0,14.0,4.0,0.140625,WiFi_Beacon
4.0,8.0,5.333333333333333,0.265625,BL_Stream
1.0,20.0,3.0476190476190474,0.09375,WiFi_Beacon
7.0,33.0,1.6,0.203125,BL_Beacon
2.0,40.0,1.5238095238095237,0.03125,BL_Beacon
5.0,11.0,4.0,0.25,BL_Stream
53.0,1.0,1.1851851851851851,0.96875,WiFi_Stream
3.0,11.0,4.571428571428571,0.296875,BL_Stream
6.0,8.0,4.571428571428571,0.34375,BL_Stream
39.0,9.0,1.3333333333333333,0.671875,Microwave_Oven
38.0,12.0,1.28,0.703125,Microwave_Oven
3.0,18.0,3.0476190476190474,0.21875,BL_Stream
5.0,10.0,4.266666666666667,0.328125,BL_Stream
63.0,1.0,1.0,0.984375,WiFi_Stream
5.0,13.0,3.5555555555555554,0.265625,BL_Stream
4.0,6.0,6.4,0.5,BL_Stream
45.0,7.0,1.2307692307692308,0.859375,Microwave_Oven
5.0,14.0,3.3684210526315788,0.34375,BL_Stream
5.0,8.0,4.923076923076923,0.328125,BL_Stream
27.0,16.0,1.4883720930232558,0.5625,Microwave_Oven
24.0,21.0,1.4222222222222223,0.4375,Microwave_Oven
6.0,8.0,4.571428571428571,0.421875,BL_Stream
4.0,5.0,7.111111111111111,0.453125,BL_Stream
6.0,12.0,3.5555555555555554,0.296875,BL_Stream
12.0,43.0,1.1636363636363636,0.3125,Microwave_Oven
7.0,48.0,1.1636363636363636,0.203125,Microwave_Oven
7.0,6.0,4.923076923076923,0.40625,BL_Stream
3.0,51.0,1.1851851851851851,0.046875,BL_Beacon
3.0,14.0,3.764705882352941,0.25,BL_Stream
4.0,13.0,3.764705882352941,0.328125,BL_Stream
2.0,6.0,8.0,0.328125,BL_Stream
3.0,6.0,7.111111111111111,0.3125,BL_Stream
1.0,17.0,3.5555555555555554,0.09375,WiFi_Beacon
4.0,9.0,4.923076923076923,0.234375,BL_Stream
4.0,4.0,8.0,0.515625,BL_Stream
3.0,8.0,5.818181818181818,0.234375,BL_Stream
13.0,32.0,1.4222222222222223,0.234375,BL_Beacon
5.0,9.0,4.571428571428571,0.453125,BL_Stream
8.0,50.0,1.103448275862069,0.171875,BL_Beacon
3.0,11.0,4.571428571428571,0.34375,BL_Stream
32.0,1.0,1.9393939393939394,0.953125,WiFi_Stream
3.0,61.0,1.0,0.046875,BL_Beacon
2.0,8.0,6.4,0.265625,BL_Stream
21.0,19.0,1.6,0.375,Microwave_Oven
1.0,7.0,8.0,0.21875,BL_Stream
38.0,3.0,1.5609756097560976,0.75,Microwave_Oven
44.0,2.0,1.391304347826087,0.96875,WiFi_Stream
3.0,9.0,5.333333333333333,0.25,BL_Stream
2.0,10.0,5.333333333333333,0.125,WiFi_Beacon
2.0,12.0,4.571428571428571,0.109375,WiFi_Beacon
