tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
3.0,142.0,1.7655172413793103,0.015625,BL_Beacon
16.0,189.0,1.248780487804878,0.0625,BL_Beacon
2.0,20.0,11.636363636363637,0.109375,WiFi_Beacon
110.0,41.0,1.695364238410596,0.8046875,Microwave_Oven
5.0,11.0,16.0,0.375,BL_Stream
116.0,1.0,2.1880341880341883,0.9921875,WiFi_Stream
193.0,23.0,1.1851851851851851,0.87890625,Microwave_Oven
199.0,1.0,1.28,0.9921875,WiFi_Stream
3.0,180.0,1.3989071038251366,0.01171875,BL_Beacon
101.0,1.0,2.5098039215686274,0.9765625,WiFi_Stream
2.0,88.0,2.8444444444444446,0.01171875,BL_Beacon
256.0,0.0,1.0,1.0,WiFi_Stream
114.0,1.0,2.226086956521739,0.9921875,WiFi_Stream
8.0,9.0,15.058823529411764,0.39453125,BL_Stream
39.0,156.0,1.3128205128205128,0.26953125,Microwave_Oven
156.0,1.0,1.6305732484076434,0.9921875,WiFi_Stream
5.0,11.0,16.0,0.3828125,BL_Stream
5.0,11.0,16.0,0.32421875,BL_Stream
149.0,107.0,1.0,0.58203125,Microwave_Oven
5.0,18.0,11.130434782608695,0.28125,BL_Stream
8.0,9.0,15.058823529411764,0.38671875,BL_Stream
14.0,219.0,1.0987124463519313,0.0625,BL_Beacon
131.0,1.0,1.9393939393939394,0.9921875,WiFi_Stream
2.0,30.0,8.0,0.11328125,WiFi_Beacon
3.0,14.0,15.058823529411764,0.25390625,BL_Stream
8.0,18.0,9.846153846153847,0.37109375,BL_Stream
2.0,30.0,8.0,0.109375,WiFi_Beacon
200.0,1.0,1.2736318407960199,0.9921875,WiFi_Stream
235.0,6.0,1.062240663900415,0.953125,Microwave_Oven
140.0,38.0,1.4382022471910112,0.80078125,Microwave_Oven
150.0,1.0,1.695364238410596,0.98828125,WiFi_Stream
2.0,20.0,11.636363636363637,0.10546875,WiFi_Beacon
12.0,147.0,1.610062893081761,0.05859375,BL_Beacon
10.0,145.0,1.6516129032258065,0.0625,BL_Beacon
94.0,1.0,2.694736842105263,0.98828125,WiFi_Stream
2.0,21.0,11.130434782608695,0.11328125,WiFi_Beacon
5.0,7.0,21.333333333333332,0.37890625,BL_Stream
2.0,30.0,8.0,0.1015625,WiFi_Beacon
130.0,60.0,1.3473684210526315,0.625,Microwave_Oven
9.0,11.0,12.8,0.3359375,BL_Stream
134.0,44.0,1.4382022471910112,0.77734375,Microwave_Oven
18.0,234.0,1.0158730158730158,0.0703125,BL_Beacon
