tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
3.0,377.0,1.3473684210526315,0.005859375,BL_Beacon
2.0,30.0,16.0,0.109375,WiFi_Beacon
114.0,1.0,4.452173913043478,0.9921875,WiFi_Stream
2.0,30.0,16.0,0.111328125,WiFi_Beacon
16.0,221.0,2.160337552742616,0.0390625,BL_Beacon
321.0,156.0,1.0733752620545074,0.681640625,Microwave_Oven
229.0,1.0,2.226086956521739,0.994140625,WiFi_Stream
229.0,1.0,2.226086956521739,0.9921875,WiFi_Stream
18.0,264.0,1.8156028368794326,0.041015625,BL_Beacon
183.0,1.0,2.782608695652174,0.990234375,WiFi_Stream
149.0,167.0,1.620253164556962,0.603515625,Microwave_Oven
16.0,219.0,2.178723404255319,0.037109375,BL_Beacon
135.0,1.0,3.764705882352941,0.9921875,WiFi_Stream
415.0,32.0,1.145413870246085,0.8671875,Microwave_Oven
267.0,1.0,1.9104477611940298,0.990234375,WiFi_Stream
333.0,43.0,1.3617021276595744,0.88671875,Microwave_Oven
5.0,18.0,22.26086956521739,0.31640625,BL_Stream
208.0,170.0,1.3544973544973544,0.609375,Microwave_Oven
5.0,11.0,32.0,0.357421875,BL_Stream
18.0,301.0,1.6050156739811912,0.041015625,BL_Beacon
2.0,20.0,23.272727272727273,0.107421875,WiFi_Beacon
200.0,1.0,2.5472636815920398,0.98828125,WiFi_Stream
2.0,20.0,23.272727272727273,0.109375,WiFi_Beacon
5.0,12.0,30.11764705882353,0.314453125,BL_Stream
18.0,204.0,2.3063063063063063,0.041015625,BL_Beacon
464.0,23.0,1.051334702258727,0.935546875,Microwave_Oven
199.0,2.0,2.5472636815920398,0.986328125,WiFi_Stream
5.0,11.0,32.0,0.341796875,BL_Stream
226.0,1.0,2.2555066079295156,0.990234375,WiFi_Stream
14.0,247.0,1.9616858237547892,0.029296875,BL_Beacon
435.0,77.0,1.0,0.849609375,Microwave_Oven
12.0,213.0,2.2755555555555556,0.03515625,BL_Beacon
18.0,461.0,1.068893528183716,0.041015625,BL_Beacon
10.0,150.0,3.2,0.037109375,BL_Beacon
18.0,430.0,1.1428571428571428,0.03515625,BL_Beacon
455.0,1.0,1.1228070175438596,0.99609375,WiFi_Stream
295.0,156.0,1.1352549889135255,0.634765625,Microwave_Oven
5.0,18.0,22.26086956521739,0.251953125,BL_Stream
262.0,35.0,1.7239057239057238,0.89453125,Microwave_Oven
271.0,49.0,1.6,0.884765625,Microwave_Oven
468.0,15.0,1.060041407867495,0.94140625,Microwave_Oven
5.0,18.0,22.26086956521739,0.314453125,BL_Stream
10.0,310.0,1.6,0.03125,BL_Beacon
2.0,257.0,1.9768339768339769,0.00390625,BL_Beacon
8.0,18.0,19.692307692307693,0.35546875,BL_Stream
334.0,41.0,1.3653333333333333,0.90234375,Microwave_Oven
14.0,275.0,1.7716262975778547,0.03125,BL_Beacon
12.0,172.0,2.782608695652174,0.03125,BL_Beacon
16.0,146.0,3.1604938271604937,0.037109375,BL_Beacon
273.0,1.0,1.8686131386861313,0.99609375,WiFi_Stream
5.0,14.0,26.94736842105263,0.28125,BL_Stream
355.0,92.0,1.145413870246085,0.748046875,Microwave_Oven
293.0,1.0,1.7414965986394557,0.990234375,WiFi_Stream
200.0,2.0,2.5346534653465347,0.990234375,WiFi_Stream
168.0,1.0,3.029585798816568,0.98828125,WiFi_Stream
8.0,14.0,23.272727272727273,0.310546875,BL_Stream
2.0,20.0,23.272727272727273,0.111328125,WiFi_Beacon
114.0,1.0,4.452173913043478,0.990234375,WiFi_Stream
390.0,44.0,1.1797235023041475,0.888671875,Microwave_Oven
3.0,18.0,24.38095238095238,0.2578125,BL_Stream
455.0,48.0,1.0178926441351888,0.900390625,Microwave_Oven
2.0,30.0,16.0,0.103515625,WiFi_Beacon
2.0,30.0,16.0,0.107421875,WiFi_Beacon
5.0,12.0,30.11764705882353,0.294921875,BL_Stream
271.0,1.0,1.8823529411764706,0.990234375,WiFi_Stream
8.0,11.0,26.94736842105263,0.361328125,BL_Stream
377.0,135.0,1.0,0.736328125,Microwave_Oven
182.0,1.0,2.797814207650273,0.98828125,WiFi_Stream
200.0,1.0,2.5472636815920398,0.990234375,WiFi_Stream
8.0,209.0,2.359447004608295,0.033203125,BL_Beacon
228.0,1.0,2.2358078602620086,0.9921875,WiFi_Stream
2.0,30.0,16.0,0.10546875,WiFi_Beacon
9.0,11.0,25.6,0.326171875,BL_Stream
8.0,18.0,19.692307692307693,0.34375,BL_Stream
2.0,20.0,23.272727272727273,0.10546875,WiFi_Beacon
193.0,160.0,1.4504249291784703,0.623046875,Microwave_Oven
2.0,21.0,22.26086956521739,0.107421875,WiFi_Beacon
459.0,31.0,1.0448979591836736,0.916015625,Microwave_Oven
2.0,316.0,1.610062893081761,0.005859375,BL_Beacon
8.0,11.0,26.94736842105263,0.369140625,BL_Stream
8.0,18.0,19.692307692307693,0.32421875,BL_Stream
396.0,38.0,1.1797235023041475,0.900390625,Microwave_Oven
8.0,18.0,19.692307692307693,0.3046875,BL_Stream
14.0,374.0,1.3195876288659794,0.02734375,BL_Beacon
